biomarker_id	assessed_biomarker_entity_ID	assessed_biomarker_entity	biomarker	best_biomarker_role	specimen	specimen_ID	loinc_code	condition	condition_ID	evidence_source	evidence
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	prostate cancer (DOID:10283)	DOID:10283	PMID:32369209	" Low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH  indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. The increase of the cancer biomarkers in patients with COVID-19, especially in severe and critical patients, suggests that inflammation is closely related to the development of COVID-19. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	liver cancer (DOID:3571)	DOID:3571	PMID:32369209	"Our results showed that the laboratory tests of cancer patients had the following characteristics: low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH. The increase of these inflammatory indexes indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	liver cancer (DOID:3571)	DOID:3571	PMID:32357994	" Post-COVID-19 infection, lower hemoglobin levels, higher total white blood cell (WBC) counts, and higher absolute neutrophil counts were associated with increased mortality. Analysis of other serologic biomarkers demonstrated that elevated D-dimer, lactate, and lactate dehydrogenase (LDH) in patients were significantly correlated with dying. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	liver cancer (DOID:3571)	DOID:3571	PMID:32369209	" Low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH  indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. The increase of the cancer biomarkers in patients with COVID-19, especially in severe and critical patients, suggests that inflammation is closely related to the development of COVID-19. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	hematologic cancer (DOID:2531)	DOID:2531	PMID:32369209	"Our results showed that the laboratory tests of cancer patients had the following characteristics: low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH. The increase of these inflammatory indexes indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	hematologic cancer (DOID:2531)	DOID:2531	PMID:32357994	" Post-COVID-19 infection, lower hemoglobin levels, higher total white blood cell (WBC) counts, and higher absolute neutrophil counts were associated with increased mortality. Analysis of other serologic biomarkers demonstrated that elevated D-dimer, lactate, and lactate dehydrogenase (LDH) in patients were significantly correlated with dying. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	hematologic cancer (DOID:2531)	DOID:2531	PMID:32369209	" Low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH  indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. The increase of the cancer biomarkers in patients with COVID-19, especially in severe and critical patients, suggests that inflammation is closely related to the development of COVID-19. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	esophageal cancer (DOID:5041) 	DOID:5041	PMID:32369209	"Our results showed that the laboratory tests of cancer patients had the following characteristics: low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH. The increase of these inflammatory indexes indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	esophageal cancer (DOID:5041) 	DOID:5041	PMID:32357994	" Post-COVID-19 infection, lower hemoglobin levels, higher total white blood cell (WBC) counts, and higher absolute neutrophil counts were associated with increased mortality. Analysis of other serologic biomarkers demonstrated that elevated D-dimer, lactate, and lactate dehydrogenase (LDH) in patients were significantly correlated with dying. "
A0021	PRO:PR_000050367	Lactate dehydrogenase (LDH)	increased LDH level	prognostic	blood	UN:0000178	14804-9	esophageal cancer (DOID:5041) 	DOID:5041	PMID:32369209	" Low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH  indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. The increase of the cancer biomarkers in patients with COVID-19, especially in severe and critical patients, suggests that inflammation is closely related to the development of COVID-19. "
A0022	CO:CL_0000771	Eosinophil (EOSI)	decreased EOSI count	diagnostic	blood	UN:0000178	26449-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32077115	Detailed clinical investigation of 140 hospitalized COVID-19 cases suggests eosinopenia together with lymphopenia may be a potential indicator for diagnosis. 
A0022	CO:CL_0000771	Eosinophil (EOSI)	decreased EOSI count	prognostic	blood	UN:0000178	26449-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32368728	The combination of eosinopenia and elevated hs-CRP can effectively triage suspected COVID-19 patients from other patients attending the fever clinic with COVID-19-like initial symptoms. 
A0022	CO:CL_0000771	Eosinophil (EOSI)	decreased EOSI count	monitoring	blood	UN:0000178	26449-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32161940	"Severe cases tend to have lower lymphocytes counts, higher leukocyte counts and neutrophil-lymphocyte-ratio (NLR), as well as lower percentages of monocytes, eosinophils, and basophils. Most of severe cases demonstrated elevated levels of infection-related biomarkers and inflammatory cytokines. The number of T cells significantly decreased, and more hampered in severe cases. Both helper T cells and suppressor T cells in patients with COVID-19 were below normal levels, and lower level of helper T cells in severe group. The percentage of naive helper T cells increased and memory helper T cells decreased in severe cases. Patients with COVID-19 also have lower level of regulatory T cells, and more obviously damaged in severe cases. "
A0022	CO:CL_0000771	Eosinophil (EOSI)	decreased EOSI count	prognostic	blood	UN:0000178	26449-9	colorectal cancer (DOID:9256)	DOID:9256	PMID:21742945	"In age- and multivariate-adjusted models, eosinophil count was inversely associated with CRC incidence. "
A0025	<a href='https://data.oncomx.org/OMX_000___'>OMX_000___</a>	Interleukin-2 receptor to Lymphocyte ratio (IL2R-LR)	increased IL2R-LR ratio	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32365221	"The ratio of IL-2R to lymphocytes was found to be remarkably increased in severe and critical patients. IL-2R/lymphocytes were superior compared with other markers for the identification of COVID-19 with critical illness, not only from mild but also from severe illness.Lymphopenia and increased levels of cytokines were closely associated with disease severity. The IL-2R/lymphocyte was a prominent biomarker for early identification of severe COVID-19 and predicting the clinical progression of the disease. "
A0026	UPKB:Q03405	Soluble urokinase plasminogen activator receptor (PLAUR)	increased PLAUR level	monitoring	blood	UN:0000178	17204-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32354367	A low suPAR level (<4.75 ng/ml) at baseline is a useful biomarker for aiding clinical decisions including discharge of patients presenting with symptoms of COVID-19. [DOI:10.1101/2020.05.27.20114678] Findings suggest that suPAR may early trace patients who need intensified management probably in need of anti-inflammatory treatment. 
A0026	UPKB:Q03405	Soluble urokinase plasminogen activator receptor (PLAUR)	increased PLAUR level	prognostic	blood	UN:0000178	17204-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32613288	"In conclusion, suPAR seems extremely promising as a COVID-19 prognostic marker and may assist in the early selection of patients who can stay at home or must be admitted to the hospital and/or intensive care unit. In this difficult outbreak, humanity must use all the available weapons, and suPAR may prove a powerful triage biomarker. "
A0026	UPKB:Q03405	Soluble urokinase plasminogen activator receptor (PLAUR)	increased PLAUR level	prognostic	blood	UN:0000178	17204-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32354367	 A low suPAR level (<4.75 ng/ml) at baseline is a useful biomarker for aiding clinical decisions including discharge of patients presenting with symptoms of COVID-19. [DOI:10.1101/2020.05.27.20114678] Admission levels of suPAR were significantly higher among patients who eventually developed severe respiratory failure (SRF). 
A0026	UPKB:Q03405	Soluble urokinase plasminogen activator receptor (PLAUR)	increased PLAUR level	prognostic	blood	UN:0000178	17204-9	ovarian cancer (DOID:2394) 	DOID:2394	PMID:9581823	"The median suPAR levels found in each patient group were significantly higher than in the control group. Both ovarian and nonovarian malignant carcinoma subgroups showed a 2-fold increase of suPAR compared to controls. This study shows that the level of the soluble receptor for uPA, a proteinase that is considered to play a key role in physiological and malignant invasion, is increased in serum of a subgroup of ovarian carcinoma patients. Moreover, patients with high suPAR levels showed significantly worse prognosis in survival analysis. "
A0027	PRO:PR_000050392	Presepsin (P‐SEP)	increased P-SEP level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32530491	"These findings suggest that P-SEP may correlate with lung damage caused by COVID-19 pneumonia and may be useful as a prognostic biomarker for severe COVID-19. Because P-SEP can predict aggravation of ARDS based on laboratory tests on admission, this enables clinicians to identify high-risk COVID-19 patients and determine treatment at an early stage. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	head and neck cancer (DOID:11934)	DOID:11934	PMID:32479790	"When comparing biochemical indexes of COVID-19 between patients with and without cancer, we found that pro-inflammatory cytokines including TNF-alpha, IL-6, and IL-2R were higher in patients with cancer than in those without cancer. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	head and neck cancer (DOID:11934)	DOID:11934	PMID:24481866	" Elevated levels of TNF-alpha were found in patients with head and neck squamous cell carcinoma (HNSCC). An upregulated TNF-alpha, in combination with CRP, was significantly related to shorter patient survival, independent of clinical stage. Findings indicate that TNF-alpha might be suitable as biomarkers in combination with tumor TNM staging for predicting survival and individualized treatment. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	head and neck cancer (DOID:11934) 	DOID:11934	PMID:32479790	"When comparing biochemical indexes of COVID-19 between patients with and without cancer, we found that pro-inflammatory cytokines including TNF-alpha, IL-6, and IL-2R were higher in patients with cancer than in those without cancer. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	head and neck cancer (DOID:11934) 	DOID:11934	PMID:24481866	" Elevated levels of TNF-alpha were found in patients with head and neck squamous cell carcinoma (HNSCC). An upregulated TNF-alpha, in combination with CRP, was significantly related to shorter patient survival, independent of clinical stage. Findings indicate that TNF-alpha might be suitable as biomarkers in combination with tumor TNM staging for predicting survival and individualized treatment. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32382744	The prevalence of severe and complicated cases of COVID-19 is lower in patients in treatment with anti-TNF-alpha than that reported for patients taking steroids. 
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32511562	" COVID-19 is associated with high levels of IL-6, TNF-a, IL-1b, and CXCL8/IL-8. Furthermore, elevated TNF-a, known to contribute to organ damage, was also a strong predictor of poor outcome. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	monitoring	blood	UN:0000178	3074-2	COVID-19 (DOID:0080600)	DOID:0080600	PMID:31986264	"Comparison between ICU and non-ICU patients showed that plasma concentrations of IL2, IL7, IL10, GCSF, IP10, MCP1, MIP1A, and TNF alpha were higher in ICU patients than non-ICU patients. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	monitoring	blood	UN:0000178	3074-2	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32222466	" IL-2, IL-7, IL-10, G-CSF, IP10, MCP1, MIP1A, TNF alpha were higher in severe patients. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	lung cancer (DOID:1324)	DOID:1324	PMID:32479790	"When comparing biochemical indexes of COVID-19 between patients with and without cancer, we found that pro-inflammatory cytokines including TNF-alpha, IL-6, and IL-2R were higher in patients with cancer than in those without cancer. "
A0028	UPKB:P01375	Tumor necrosis factor alpha (TNF)	increased TNF level	prognostic	blood	UN:0000178	3074-2	lung cancer (DOID:1324)	DOID:1324	PMID:24481866	" Elevated levels of TNF-alpha were found in patients with head and neck squamous cell carcinoma (HNSCC). An upregulated TNF-alpha, in combination with CRP, was significantly related to shorter patient survival, independent of clinical stage. Findings indicate that TNF-alpha might be suitable as biomarkers in combination with tumor TNM staging for predicting survival and individualized treatment. "
A0029		Cardiac troponin (TNN)	increased TNN level	prognostic	blood	UN:0000178	89575-5	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32702736	Cardiac biomarkers add prognostic value to the determination of the severity of COVID-19 and can predict mortality. 
A0029		Cardiac troponin (TNN)	increased TNN level	prognostic	blood	UN:0000178	89575-5	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32475810	" C-reactive protein, serum amyloid A, interleukin-6, lactate dehydrogenase, neutrophil-to-lymphocyte ratio, D-dimer, cardiac troponin, and renal biomarkers showed significantly higher levels in patients with severe complications of COVID-19 infection compared to their non-severe counterparts. "
A0029		Cardiac troponin (TNN)	increased TNN level	prognostic	blood	UN:0000178	89575-5	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32416124	" These results are of prognostic importance, since patients with elevated troponins have higher risk of in-hospital mortality, are more prone to deterioration during hospital stay and so deserve more focused clinical attention. "
A0029		Cardiac troponin (TNN)	increased TNN level	monitoring	blood	UN:0000178	89575-5	diabetes mellitus (DOID:9351)	DOID:9351	PMID:22120679	"The prevalence and determinant of chronic cTnT elevation was studied in a large, representative population consisting of 3557 subjects of the Dallas Heart Study. cTnT elevation was associated with older age, black race, male sex, congestive heart failure, left ventricular hypertrophy, diabetes mellitus, and chronic kidney disease. In the general population, cTnT elevation is a rare in subjects without congestive heart failure, left ventricular hypertrophy, chronic kidney disease, or diabetes mellitus. Studies have shown that Tn release in heart failure (HF) occurs with and without obstructive epicardial coronary disease. "
A0030	UPKB:O15393	Transmembrane protease serine 2 (TMPRSS2)	increased TMPRSS2 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32437018	The role of transmembrane protease serine 2 (TMPRSS2) as a contributing factor to the more severe outcomes noted for COVID-19. Validated TMPRSS2 SNPs that are confirmed to be predictive biomarkers can be incorporated in the CDCs current list of clinical biomarkers for disease severity as discussed above. 
A0030	UPKB:O15393	Transmembrane protease serine 2 (TMPRSS2)	increased TMPRSS2 level	prognostic	blood	UN:0000178		prostate cancer (DOID:10283)	DOID:10283	PMID:32660890	"TMPRSS2 expression is regulated in part by androgens and is a known biomarker of prostate cancer severity when fused with ERG. It is known that TMPRSS2 expression is upregulated by androgens in prostate cancer cell lines and in vivo. The authors analyzed data from 4,532 men who tested positive for SARS-CoV-2. Of these patients, 430 (9.5%) had cancer and 118 (2.6%) had prostate cancer (28% of all cancers). Consistent with other publications, men with cancer have worse disease presentations than men without cancer, even when stratified for age. In the 5,273 prostate cancer patients on androgen deprivation therapy (ADT); only four of these patients were positive for SARS-CoV-2. The authors stated that men positive for SARS-CoV-2 and on ADT not only had improved outcomes over other men with prostate cancer positive for SARS-CoV-2, but that ADT may have reduced the chance of infection. They concluded that ADT had a protective effect in men positive for SARS-CoV-2 infection. ADT therapy provides the first evidence that reducing androgens or their effect on tissues may have a beneficial impact on outcomes in men infected with SARS-CoV-2. "
A0031	UPKB:Q9BYF1	Angiotensin-converting enzyme 2 (ACE2)	increased ACE2 level	prognostic	lung	UN:0002048		lung cancer (DOID:1324)	DOID:1324	PMID:32916258	"Our study showed an increased rate of expression of ACE2 in an elderly male patient in the age group of 60-70 who has LAUD or LUSC. We also conducted a prognostic analysis of ACE2 in lung cancer, we found that ACE2 mRNA is highly expressed. High expression of ACE2 may lead to higher susceptibility of lung cancer patient towards COVID 19 and ACE2 can serve as the best potential biomarker for this disease compared to co-expressed genes. "
A0031	UPKB:Q9BYF1	Angiotensin-converting enzyme 2 (ACE2)	increased ACE2 level	monitoring	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32698840	"sACE2 levels showed reliable associations with all individuals components of Metabolic Syndrome. This profile of associations was statistically significantly stronger in men, compared to women, and suggests that preexisting cardiometabolic conditions might confer increased severity of symptoms in some COVID-19 patients through increased expression of ACE2 in the liver. "
A0031	UPKB:Q9BYF1	Angiotensin-converting enzyme 2 (ACE2)	decreased ACE2 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32339157	"Expression of ACE2 decreased in vivo and in vitro after SARS-CoV infection. Tumor tissues may be more susceptible to SARS-CoV-2 infection in COVID-19 patients with UCEC (Uterine Corpus Endometrial Carcinoma) and KIRP (Kidney Renal Papillary Cell Carcinoma), which may worsen the prognosis. "
A0031	UPKB:Q9BYF1	Angiotensin-converting enzyme 2 (ACE2)	decreased ACE2 level	prognostic	pancreas	UN:0001264		pancreatic cancer (DOID:1793) 	DOID:1793	PMID:19212105	"Expression of ACE2 is decreased in pancreatic ductal adenocarcinoma tissues. The reduction of ACE2 expression by RNA interference promoted the proliferation of cultured pancreatic cancer cells. It was found that ANGII (angiotensin II, a biologically active peptide that works as a regulator of cardiovasular homeostasist) contributes to the down-regulation of ACE2 in cancer patients. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	ovarian cancer (DOID:2394)	DOID:2394	PMID:21633297	"Early diagnosis is the most important determinant of early survival for ovarian cancer, and increased levels of HE4, in combination with CA125, is used as a diagnostic marker for ovarian cancer. HE4 levels were found to be significantly higher in individuals with ovarian cancer. Combining both HE4 and CA125 yielded specificity for ovarian cancer of 100%. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	ovarian cancer (DOID:2394)	DOID:2394	PMID:19732003	" Preliminary data show that HE4 may have more potential than cancer antigen 125 in discriminating benign from cancerous ovarian masses, and has the strongest correlation with endometrial cancer of all markers tested to date. Utilizing risk stratification, a panel of biomarkers including HE4 may ultimately be useful for detecting ovarian and endometrial cancer at an early stage in patients at high risk. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	ovarian cancer (DOID:2394)	DOID:2394	PMID:32347972	" This is the first report with such a substantial evaluation of cancer biomarkers on a large patient population of COVID-19. Our data demonstrate that levels of serum HE4, CYFRA21-1, CEA, CA125, CA153, SCC, and NSE are positively associated with CRP, a crucial factor in correlation with the severity of the disease. We concluded that elevations of serum cancer biomarkers positively correlated with the pathological progressions of COVID-19, demonstrating diffuse and acute pathophysiological injuries in COVID-19. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	diagnostic	blood	UN:0000178	55180-4	breast cancer (DOID:1612)	DOID:1612	PMID:27446579	"There was a significant difference in the median serum levels of HE4 in breast cancer patients, ovarian cancer patients and healthy volunteers (14.63, 16.47 and 11.52 pmol/l, respectively; P=0.013). No significant differences between the breast cancer and ovarian cancer patient groups was observed, the median serum levels of HE4 in these groups were significantly higher than those in the healthy volunteer group (P=0.006 and P=0.017, respectively).The cutoff value for the prediction of breast cancer was determined at >13.24 pmol/l for HE4 with a sensitivity of 61.11%, specificity of 68.75%, positive predictive value of 81.48%, negative predictive value of 44.0% and accuracy of 63.46% [AUC, 0.740 (95% CI, 0.604–0.875), P=0.006] A significant elevation of serum HE4 levels in patients with breast cancer compared with that in healthy controls was identified. HE4 may serve as a novel biomarker for the diagnosis of breast cancer. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	monitoring	blood	UN:0000178	55180-4	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32347972	"Increases in levels of Human epididymis protein 4 (HE4), Cytokeratin-19 fragment (CYFRA21-1) Carcinoembryonic antigen (CEA), Carbohydrate antigen 125 (CA125), Carbohydrate antigen 153 (CA153), Squamous cell carcinoma antigen (SCC), Carbohydrate antigen 199 (CA199). There were positive associations between levels of C-reactive protein and levels of HE4 (R= 0.631, p<0.001), CYFRA21-1 (R= 0.431, p<0.001), CEA (R= 0.316, p<0.001), SCC (R= 0.351, p<0.001), CA153 (R= 0.359, p<0.001) and CA125 (R= 0.223, p=0.031). We concluded that elevations of serum cancer biomarkers positively correlated with the pathological progressions of COVID-19, demonstrating diffuse and acute lung injuries. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32347972	"Significant increases in levels of human epididymis protein 4 (HE4), cytokeratin-19 fragment (CYFRA21-1), carcinoembryonic antigen (CEA), carbohydrate antigens (CA) 125 , and 153. Squamous cell carcinoma antigen (SCC) and CA199 increased significantly. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32347972	 Presence of elevated HE4 levels shown as predictor of COVID-19 severity. 
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	lung cancer (DOID:1324)	DOID:1324	PMID:32347972	"This is the first report with such a substantial evaluation of cancer biomarkers on a large patient population of COVID-19. Our data demonstrate that levels of serum HE4, CYFRA21-1, CEA, CA125, CA153, SCC, and NSE are positively associated with CRP, a crucial factor in correlation with the severity of the disease. We concluded that elevations of serum cancer biomarkers positively correlated with the pathological progressions of COVID-19, demonstrating diffuse and acute pathophysiological injuries in COVID-19. "
A0032	UPKB:Q14508	WAP four-disulfide core domain protein 2 (WFDC2)	increased WFDC2 level	prognostic	blood	UN:0000178	55180-4	pancreatic cancer (DOID:1793) 	DOID:1793	PMID:32347972	"This is the first report with such a substantial evaluation of cancer biomarkers on a large patient population of COVID-19. Our data demonstrate that levels of serum HE4, CYFRA21-1, CEA, CA125, CA153, SCC, and NSE are positively associated with CRP, a crucial factor in correlation with the severity of the disease. We concluded that elevations of serum cancer biomarkers positively correlated with the pathological progressions of COVID-19, demonstrating diffuse and acute pathophysiological injuries in COVID-19. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		lung cancer (DOID:1324)	DOID:1324	PMID:16033098	"Tumor marker serum levels were related to histological type and tumor extension, with ProGRP being the most sensitive marker in SCLC, CEA in adenocarcinomas and CYFRA 21-1 in squamous tumors. The most sensitive combinations of tumor markers were ProGRP and NSE in SCLC (88%), and CEA plus CYFRA in NSCLC (82%). In summary, ProGRP is the tumor marker of choice in SCLC and NSE is a complementary tumor marker in this histological type. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		lung cancer (DOID:1324)	DOID:1324	PMID:32347972	" This is the first report with such a substantial evaluation of cancer biomarkers on a large patient population of COVID-19. Our data demonstrate that levels of serum HE4, CYFRA21-1, CEA, CA125, CA153, SCC, and NSE are positively associated with CRP, a crucial factor in correlation with the severity of the disease. We concluded that elevations of serum cancer biomarkers positively correlated with the pathological progressions of COVID-19, demonstrating diffuse and acute pathophysiological injuries in COVID-19. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		lung cancer (DOID:1324)	DOID:1324	PMID:7541742	"Cyfra 21-1 levels were significantly higher in advanced NSCLC than in early-stage disease. All 29 patients with serum concentrations > 32 ng/mL had stage IIIB-IV and only one of 14 patients with stage I-II disease had Cyfra 21-1 level > 18 ng/mL. In the multivariate analysis of survival, Cyfra 21-1 was an independent prognostic factor along with performance status and disease stage in NSCLC. Cyfra 21-1 is a sensitive and specific tumor marker of NSCLC, especially of squamous cell subtype. It also reflects the extent of the disease and has an independent prognostic role along with performance status and disease stage in NSCLC. Cyfra 21-1 was an independent prognostic factor along with performance status and disease stage in NSCLC. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	diagnostic	urine	UN:0001088		urinary bladder cancer (DOID:11054)	DOID:11054	PMID:25966163	"In all studies considered, patients with bladder cancer had a higher CYFRA21-1 level than healthy subjects. Based on our results, CYFRA21-1 level may be a diagnostic biomarker for diagnosing bladder cancer as well as a possible biomarker for differentiation between local and metastatic bladder cancer. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	monitoring	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32347972	"Increases in levels of Human epididymis protein 4 (HE4), Cytokeratin-19 fragment (CYFRA21-1) Carcinoembryonic antigen (CEA), Carbohydrate antigen 125 (CA125), Carbohydrate antigen 153 (CA153), Squamous cell carcinoma antigen (SCC), Carbohydrate antigen 199 (CA199). There were positive associations between levels of C-reactive protein and levels of HE4 (R= 0.631, p<0.001), CYFRA21-1 (R= 0.431, p<0.001), CEA (R= 0.316, p<0.001), SCC (R= 0.351, p<0.001), CA153 (R= 0.359, p<0.001) and CA125 (R= 0.223, p=0.031). We concluded that elevations of serum cancer biomarkers positively correlated with the pathological progressions of COVID-19, demonstrating diffuse and acute lung injuries. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32504736	"In short, we concluded that the concentrations of tumor biomarkers of CEA, CYFRA21-1, NSE, SCCA, ProGRP were elevated in COVID-19 patients, and that CEA, CYFRA21-1, SCCA could predict the clinical outcome of COVID-19 patients. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32347972	" Significant increases in levels of human epididymis protein 4 (HE4), cytokeratin-19 fragment (CYFRA21-1), carcinoembryonic antigen (CEA), carbohydrate antigens (CA) 125 , and 153 Squamous cell carcinoma antigen (SCC) and CA199 increased significantly. "
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32347972	 Presence of elevated CYFRA21 levels shown as predictor of COVID-19 severity. 
A0033	UPKB:P08727	Cytokeratin-19 fragment (KRT19)	increased KRT19 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32504736	" Increased levels of CYFRA21-1 were observed in COVID-19 patients, and could predict the clinical outcome of patients. "
A0034	UPKB:P06731	Carcinoembryonic antigen (CEACAM5)	decreased CEACAM5 level	prognostic	blood	UN:0000178	19166-8	breast cancer (DOID:1612)	DOID:1612	PMID:11953875	"In those patients where marker levels of carcinoembryonic antigen decreased more than 33%, a significantly higher risk for relapse and death from disease (both P=0.0001) in univariate analyses was observed. In multivariate analysis this decrease of carcinoembryonic antigen proved to be an independent prognostic factor. "
A0034	UPKB:P06731	Carcinoembryonic antigen (CEACAM5)	increased CEACAM5 level	diagnostic	blood	UN:0000178	19166-8	colorectal cancer (DOID:9256)	DOID:9256	PMID:12174919	"In patients with colorectal cancer, CEA was most frequently elevated (54%), followed by CA 242 (46%), CA 19-9 (36%) and CA 72-4 (25%). "
